Cod_Loc,IdProvincia,IdDepartamento,Observaciones,categoria,subcategoria,provincia,localidad,nombre,direccion,piso,CP,cod_area,telefono,Mail,Web,Latitud,Longitud,TipoLatitudLongitud,Info_adicional,fuente,jurisdiccion,año_inauguracion,actualizacion
6700060,6,6700,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Pigüe,Museo Y Archivo De La Ciudad De Pigüé,"Parque Municipal ""Fortunato Chiappara""",,8170,2923,475 001,,,-376.092.500,-624.045.750,Localización precisa,,DNPyM,Municipal,1963,2017
6651080,6,6651,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Púan,Museo Municipal Ignacio Balvidares,San Martín y Garay,,8180,2923,498 018,,,-375.433.160,-627.671.200,Localización precisa,,DNPyM,Municipal,1977,2017
6560010,6,6560,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Puente Márquez,Museo Orlando Ambrosio Binaghi,Puente de Márquez 1251 y Mendoza,,1742,237,468 5533,,,-346.226.000,-587.303.000,Localización precisa,,DNPyM,Privada,1950,2017
6658010,6,6658,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Del Transporte Don Carlos Hillner Y Decoud,Laprida y Ricardo Rojas,,B1879BTQ,11,4280 5488,,,-347.490.000,-582.732.000,Localización precisa,,DNPyM,Municipal,1967,2017
6658010,6,6658,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo De Artes Visuales Víctor E. Roverano,Rivadavia 498,,B1878KJJ,11,4224 5336,,,-347.192.000,-582.517.000,Localización precisa,,DNPyM,Municipal,1975,2017
6658010,6,6658,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Quilmes,Museo Municipal Histórico Fotográfico De Quilmes Gerónima Irma Giles Y Gaetano De Mayol,25 de Mayo 218 Este / Lavalle y Brown,,B1878JZF,11,4253 9162,,,-347.124.060,-582.851.940,Localización precisa,,DNPyM,Municipal,1990,2017
6665040,6,6665,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ramallo,Museo Histórico Municipal De Ramallo Hércules J. Rabagliati,Moreno 890,,B2915BNR,3407,422 930,,,-334.841.920,-600.036.240,Localización precisa,,DNPyM,Municipal,1994,2017
6343030,6,6343,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Histórico De Ranchos Marta Inés Martínez,Leopoldo Casal 3059,,B1987BDO,2241,475 477,museoranchos@yahoo.com.ar,,-355.201.710,-583.184.420,Localización precisa,,DNPyM,Municipal,1968,2017
6343030,6,6343,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Ranchos,Museo Ferroviario Ranchos,Belgrano y Moreno,,1987,2241,482 002,,,-355.188.140,-583.125.570,Localización precisa,,DNPyM,Privada,2003,2017
6672010,6,6672,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Rauch,Museo Municipal De Artes Plásticas Faustino Jorge Bonadeo,Avda. San Martín 155,,B7203BPB,2297,443 249,,,-367.783.640,-590.933.110,Localización precisa,,DNPyM,Municipal,1962,2017
6721020,6,6721,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salliquelo,Museo Gabriel Campomar Cervera,Brasil 455,,B6339AKK,2394,480 672,,,-367.457.920,-629.567.820,Localización precisa,,DNPyM,Municipal,1952,2017
6714060,6,6714,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Salto,Museo Rincón De Historia,Oscar Eduardo Quiñones,,2741,2474,424 809,,,-342.949.900,-602.546.210,Localización precisa,,DNPyM,Privada,1988,2017
6371010,6,6371,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Andrés,Museo Histórico Regional Brigadier General Don Juan Manuel De Rosas,Diego Pombo 3324,,B1651AFJ,11,4830 0683,,,-345.661.830,-585.445.210,Localización precisa,,DNPyM,,,2017
6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo De Artes Plásticas Juan B. Tapia,Lavalle 363,,B2760BME,2326,456 202,,,-342.431.190,-594.740.600,Localización precisa,,DNPyM,Municipal,,2017
6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Centro Cultural Y Museo Usina Vieja,Alsina 66,,B2760ACB,2326,456 202,usinavieja@hotmail.com,,-342.425.210,-594.744.940,Localización precisa,,DNPyM,Municipal,,2017
6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Museo Evocativo Y De Bellas Artes Osvaldo Gasparini,Alvear 521,,B2760ADK,2326,454 243,,,-342.474.230,-594.688.230,Localización precisa,,DNPyM,Privada,1969,2017
6735020,6,6735,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Antonio de Areco,Parque Criollo Y Museo Gauchesco Ricardo Güiraldes,Camino Ricardo Güiraldes S/N,,2760,2326,455 839,,,-342.527.530,-594.708.720,Localización precisa,,DNPyM,Municipal,1938,2017
6756010,6,6756,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Histórico Municipal Brig. Gral. Juan M. Pueyrredón,Rivera Indarte 48,,B1642IFB,11,4512 3131,,,-344.705.000,-585.033.000,Localización precisa,,DNPyM,Municipal,1948,2017
6756010,6,6756,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Isidro,Museo Biblioteca Y Archivo Histórico Municipal De San Isidro Dr. Horacio Beccar Varela,Adrián Beccar Varela 774,,B1642DMD,11,4575 4038,,,-344.673.010,-585.072.250,Localización precisa,,DNPyM,Municipal,2006,2017
6427010,6,6427,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Justo,Museo Histórico Municipal Rosa Giussani De Piva,9 de julio 2457,,S3040AGI,3498,420 004,,,-307.887.310,-605.917.870,Localización precisa,,DNPyM,Municipal,,2017
6760010,6,6760,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Miguel,Museo Mariposas Del Mundo,Italia 650,,B1663NXN,11,4664 2108,,,-345.401.000,-587.037.000,Localización precisa,,DNPyM,Privada,2000,2017
6763050,6,6763,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Archivo Histórico Municipal Don Gregorio Santiago Chervo,Francia 187,,B2900HVC,3461,422 259,,,-333.273.000,-602.209.000,Localización precisa,,DNPyM,Municipal,1975,2017
6763050,6,6763,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,San Nicolás de Los Arroyos,Museo Y Biblioteca De La Casa Del Acuerdo De San Nicolás,De la Nación 139-143,,B2900AAC,3461,421 452,,,-333.300.000,-602.164.000,Localización precisa,,DNPyM,Nacional,1937,2017
6791050,6,6791,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Municipal De Bellas Artes De Tandil (Mumbat),Chacabuco 357,,B7000AKI,2293,432 067,museotandil@hotmail.com,,-373.304.000,-591.375.000,Localización precisa,,DNPyM,Municipal,1941,2017
6791050,6,6791,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tandil,Museo Histórico Fuerte Independencia,4 de abril 0845,,B7000BAI,2293,435 573,museodelfuerte@yahoo.com.ar,,-373.207.000,-591.311.000,Localización precisa,,DNPyM,Privada,1967,2017
6798020,6,6798,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tapalqué,Museo Y Centro De Cultura,Avda. Belgrano 225,,B7303BIC,2283,420 551,,,-363.549.570,-600.244.540,Localización precisa,,DNPyM,Municipal,1946,2017
6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De La Reconquista,Avda. Liniers y Padre Castañeda,,B1648DAP,11,4512 4496,cultura@tigre.gov.ar,,-344.162.000,-585.883.000,Localización precisa,,DNPyM,Municipal,1971,2017
6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Naval De La Nación,Paseo Victorica 602,,B1648DVN,11,4749 0608,museonaval@ara.mil.ar,www.ara.mil.ar,-344.124.000,-585.868.000,Localización precisa,,DNPyM,Nacional,1892,2017
6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo Histórico De La Prefectura Naval Argentina,Avda. Liniers 1264,,B1648DAZ,11,4749 6161,,www.prefecturanaval.edu.ar/museo/,-344.210.000,-585.878.000,Localización precisa,,DNPyM,Nacional,1985,2017
6805010,6,6805,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tigre,Museo De Arte Tigre,Paseo Victorica 972,,B1648DVT,11,4512 4528,museodearte@tigre.gov.ar,,-344.101.000,-585.893.000,Localización precisa,,DNPyM,Municipal,2006,2017
6819040,6,6819,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tornquist,Museo Histórico Regional Fuerte Argentino,Gral. Paz 51,,B8160AWA,231,494 0810,mspialtini@yahoo.com.ar,,-381.020.890,-622.241.890,Localización precisa,,DNPyM,Municipal,,2017
6826050,6,6826,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Histórico De Las Campañas Al Desierto Gral. Conrado E. Villegas,San Martín 1150,,B6400CFN,2392,423 673,,,-359.791.960,-627.273.180,Localización precisa,,DNPyM,Municipal,,2017
6826050,6,6826,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Trenque Lauquen,Museo Cívico Almafuerte,Almafuerte 174,,B6400AKF,,,,,-359.755.410,-627.273.250,Localización precisa,,DNPyM,Municipal,1973,2017
6833100,6,6833,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo Municipal José A. Mulazzi,San Martín 323,,B7500IKD,2983,434 555,,,-383.745.000,-602.791.000,Localización precisa,,DNPyM,Municipal,1983,2017
6833100,6,6833,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Tres Arroyos,Museo De Bellas Artes De Tres Arroyos,Avda. Moreno 232,,B7500GHP,2983,432 354,,,-383.787.000,-602.737.000,Localización precisa,,DNPyM,Privada,1959,2017
6861010,6,6861,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Vicente López,Museo Rómulo Raggio,Gaspar Campos 861,,B1638ARO,11,4791 0868,,,-345.280.000,-584.754.000,Localización precisa,,DNPyM,Privada,1983,2017
6749010,6,6749,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo De La Ciudad Carlos A. Anadón,Avda. Congreso 593,,E3153BEK,3436,421 063,,,-326.201.140,-601.548.190,Localización precisa,,DNPyM,Municipal,1986,2017
6749010,6,6749,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Victoria,Museo Ovni Y De La Ciencia,Sarmiento 526,,E3153EZH,3436,427 596,,,-326.201.390,-601.566.970,Localización precisa,,DNPyM,Privada,2009,2017
6756010,6,6756,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Adelina,Museo De La Palabra,Luis María Drago 2265,,B1607CYC,11,4766 8746,,,-345.202.000,-585.522.000,Localización precisa,,DNPyM,Privada,1985,2017
6371010,6,6371,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Argentino De La Gaseosa (Mag),Lacroze 5063 5°A,,B1653BFI,11,4764 6945,info@mag.org.ar,,-345.472.000,-585.553.000,Localización precisa,,DNPyM,Privada,,2017
6371010,6,6371,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Ballester,Museo Histórico José Hernández - Chacra Pueyrredón,Presbítero Carballo 5042 (Calle 111),,B1653IPD,11,4847 5035,,,-345.619.000,-585.729.000,Localización precisa,,DNPyM,Municipal,1970,2017
6441030,6,6441,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Elisa,El Porvenir - Monumento Histórico Municipal Y Museo Regional,Churruarín S/N,,3265,3447,481 666,,,-321.630.470,-584.037.730,Localización precisa,,DNPyM,Municipal,,2017
6056010,6,6056,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Espora,Museo De La Aviación Naval,Base Aeronaval Comandante Espora,,B8107ZAA,2932,487 999,museo_aeronaval@yahoo.com,www.museoaeronaval.ara.mil.ar,-387.346.000,-621.586.000,Localización precisa,,DNPyM,Nacional,1998,2017
6868020,6,6868,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Gesell,Museo Y Archivo Histórico Municipal,"Alameda 201 y Calle 303, Pinar del Norte",,7165,2255,468 624,,,-372.522.330,-569.612.610,Localización precisa,,DNPyM,Municipal,1991,2017
6270010,6,6270,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Santa Rosa,Museo Histórico Municipal De Villa Santa Rosa,Urquiza 474,,X5133XAG,3574,480 425,,,-311.539.260,-634.015.840,Localización precisa,,DNPyM,Municipal,2011,2017
6270010,6,6270,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Villa Santa Rosa,Museo Casa Natal Del Cura Brochero,"Deán Funes, Esq. Luis R. García",,X5133XAG,3574,480 210,,,-311.539.260,-634.015.840,Localización precisa,,DNPyM,Privada,1991,2017
6427010,6,6427,,Espacios de Exhibición Patrimonial,Museos,Buenos Aires,Virrey del Pino,Museo Histórico Municipal Brigadier Gral. Don Juan Manuel De Rosas,"M. Herrera y Colastiné (Ruta Nac. Nro. 3, Km. 40.2)",,1759,2202,494 757,,,-348.530.940,-586.567.090,Localización precisa,,DNPyM,Municipal,,2017
6260010,6,6260,,Espacios de Exhibición Patrimonial,,Buenos Aires,Monte Grande,Casa De La Cultura,S.T de Santamarina 432,,1842,,4290 8353,agendadecultura@gmail.com,facebook.com/CulturaEstebanEcheverria,-348.187.030,-584.657.650,Localización precisa,Secretaría de Cultura del Municipio de Esteban Echeverría,Secretaria de Cultura del Municipio de Esteban Echeverría,,,2017
6434010,6,6434,,Espacios de Exhibición Patrimonial,,Buenos Aires,Remedios de Escalada,Centro Interactivo De Ciencia Y Tecnología: Abremate,Hipólito Irigoyen 5682 - Lanús,,1826,,5533 5600 int. 5109,cicytabremate@unla.edu.ar,www.unla.edu.ar/cicyt,-347.207.000,-583.943.000,Localización precisa,,UNLA,,,2017
6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Fundación Rómulo Raggio,Gaspar Campos 861,,,,,,,-3.452.769.900.000.000.000.000,-5.847.565.190.000.000.000.000,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0,2017
6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Dacil Urbana,Cazadores de Coquimbo 2841,,,,,,,-3.452.225.820.000.000.000.000,-5.851.693.470.000.000.000.000,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0,2017
6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Museo Antártico Fundación Marambio,Cerrito 4093,,,,,,,-3.452.793.100.000.000.000.000,-5.855.097.590.000.000.000.000,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0,2017
6861010,6,6861,,Espacios de Exhibición Patrimonial,,Buenos Aires,Vicente López,Museo Lumiton,Sargento Cabral 2354,,,,,,,-3.452.778.120.000.000.000.000,-5.851.617.600.000.000.000.000,Localización precisa,,Red de Espacios Culturales Vicente López,s/d,0,2017
10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgala,Museo Mineralógico Y Folklórico Municipal,San Martín y Schmidt,,4740,,,,,-275.757.480,-663.235.400,Localización precisa,,DNPyM,Municipal,,2017
10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgala,Museo Arqueológico Provincial Samuel Alejandro Lafone Quevedo,Pérez de Zurita 640,,K4740BKL,3835,442 2381,,,-275.834.700,-663.159.510,Localización precisa,,DNPyM,Provincial,1968,2017
10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgalá,Museo Mineralógico Municipal Francisco Vera,Pérez de Zurita S/N. Ciudad De Andalgalá.,,4740,,,,,-275.757.480,-663.235.400,Localización precisa,,DNPyM,Municipal,,2017
10021020,10,10021,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Andalgalá,Museo De Sitio Muschaka. Complejo Turístico Minero,Choya Andalgalá,,4740,,,,,-275.757.480,-663.235.400,Localización precisa,,DNPyM,Municipal,,2017
10028010,10,10028,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Antofagasta de la Sierra,Museo Mineralógico De La Puna,Av. San Martín S/N,,4705,,,,,-293.191.320,-650.569.130,Localización precisa,,DNPyM,Privada,,2017
10028010,10,10028,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Antofagasta de la Sierra,Museo Del Hombre,Plaza 9 de Julio,,4705,,,,,-260.369.680,-674.382.460,Localización precisa,,DNPyM,Municipal,,2017
10035020,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Belén,Museo Arqueológico Provincial Cóndor Huasi,"San Martín 310. Galería Misael, Planta alta",,K4750BXH,,,,,-276.460.920,-670.355.580,Localización precisa,,DNPyM,Provincial,1948,2017
10035040,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Corral Quemado,Museo Integral De Corral Quemado,Corral Quemado,,4751,,,,,-271.525.620,-669.503.980,Localización precisa,,DNPyM,Municipal,,2017
10105110,10,10105,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo De Los Seismiles,Centro Cívico-Cultural,,5345,3837,496 250,,,-276.816.860,-676.432.150,Localización precisa,,DNPyM,Municipal,,2017
10105110,10,10105,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo De Sitio De La Comandancia De Armas,Barrio San Pedro,,5345,3837,449 6016,,,-276.816.860,-676.432.150,Localización precisa,,DNPyM,Municipal,,2017
10105110,10,10105,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Fiambalá,Museo Del Hombre,Abaucan S/N,,5345,3837,449 6250,direcciondeculturayeducacion@tinogasta.com.ar,,-276.910.540,-676.208.980,Localización precisa,,DNPyM,Municipal,1997,2017
10035070,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Hualfin,Museo Arqueológico De Hualfin,Calle Principal,,4751,3835,447 3001,,,-272.119.130,-668.354.880,Localización precisa,,DNPyM,Municipal,,2017
10077040,10,10077,,Espacios de Exhibición Patrimonial,Museos,Catamarca,La Higuera,Estancia Jesuítica La Candelaria,La Candelaria - Departamento Cruz del Eje,,X5285AEB,351,433 3425,,,-310.157.670,-651.007.090,Localización precisa,,DNPyM,Provincial,,2017
10077040,10,10077,,Espacios de Exhibición Patrimonial,Museos,Catamarca,La Higuera,Museo Popular De Historia Regional Macat Henen,Calle Pública S/N,,X5285AEB,,,,,-310.157.670,-651.007.090,Localización precisa,,DNPyM,,2011,2017
10084060,10,10084,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Mutquin,Museo Arqueológico E Histótirico Municipal De Mutquin,Pje. Bicentenario S/N,,5317,,,,,-283.262.000,-661.567.350,Localización precisa,,DNPyM,Municipal,,2017
10035140,10,10035,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Puerta de San José,Museo De Puerta De San José,Puerta de San José,,4751,,,,,-275.422.670,-670.153.110,Localización precisa,,DNPyM,Municipal,,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Provincial De La Fiesta Nacional E Internacional Del Poncho,Av. México S/N - Predio Ferial Catamarca,,4700,383,443 7564,,,-284.474.150,-657.562.260,Localización precisa,,DNPyM,Provincial,,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Arqueológico Adán Quiroga,Sarmiento 450,,4700,383,443 7413,,,-284.664.000,-657.800.000,Localización precisa,,DNPyM,Mixta: Orden Franciscana y Municipalidad de San Fernando del Valle de Catamarca.,,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Esquiú,"Convento de San Francisco, Esquiú 554",,4700,,,acevedosilvina@cedeconet.com.ar,,-284.670.000,-657.792.000,Localización precisa,,DNPyM,Mixta: Orden Franciscana y Municipalidad de San Fernando del Valle de Catamarca.,,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Centro De Interpretación Del Pueblo Perdido,Ruta Prov. 4 Km 4,,4700,,,,,-284.673.280,-658.291.920,Localización precisa,,DNPyM,Municipal,,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Casa Caravatti. Museo De La Ciudad,Rivadavia 1050,,4700,,,turismoycultura@sfvcatamarca.gov.ar - cultura@sfvcatamarca.gov.ar,www.sfvcatamarca.gov.ar,-284.741.000,-657.783.000,Localización precisa,,DNPyM,Municipal,,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Provincial De Bellas Artes Laureano Brizuela,San Martín 316,,4700,383,443 7563,museobellasartescat@yahoo.com.ar,,-284.698.000,-657.825.000,Localización precisa,,DNPyM,Provincial,1939,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Folklórico Provincial Juan Alfonso Carrizo,"Paseo General Navarro, subsuelo (La Alameda)",,4700,383,445 9896,,,-284.695.630,-657.893.190,Localización precisa,,DNPyM,Provincial,1980,2017
10049030,10,10049,,Espacios de Exhibición Patrimonial,Museos,Catamarca,San Fernando del Valle de Catamarca,Museo Histórico De La Provincia,Chacabuco 425,,4700,383,443 7562,patrisaseta@hotmail.com,,-284.710.000,-657.809.000,Localización precisa,,DNPyM,Provincial,1977,2017
10091150,10,10091,,Espacios de Exhibición Patrimonial,Museos,Catamarca,Santa María,Museo Arqueológico Provincial Eric Boman,"San Martín, Esq. Belgrano, Centro Cultural",,4139,3838,442 1083,,,-266.622.540,-660.589.050,Localización precisa,,DNPyM,Provincial,,2017
